Group_Num	GROUP_NAME
0Y3093	JACKSON PARISH AMBULANCE
0Y3702	SKYLAR EXPLORATION COMPANY LLC
0Y5221	KEYSOURCE ACQUISTION LLC
0Y5287	K&R OPERATING LLC
0Y5291	K&R OPERATING LLC
0Y6202	KAMAN & CUSIMANO LLC
0Y6598	CHAD LACOUR DDS
0Y7941	CRESCENT ENERGY SERVICES
0Y8681	M & J VALVE SERVICES INC
0Y9744	KILGORE OFFSHORE
100070001005	UMR
100070001010	UMR
100400	CATERPILLAR POS
10455	NO ID CARD
107300	RAILROAD LABOR ORGANIZATIONS
108000	WELLS FARGO
110259	KYOCERRA DOCUMENT
116200	FAIRWAY AMERICA, LLC
117482	SHISEIDO GROUP USA
119174	FIDELITY INVESTMENTS
127044	COMPASS AIRLINES, LLC
127300	AVERY DENNISON
136003	BOY SCOUTS OF AMERICA
136572	BNY MELLON
142290	RYDER SYSTEM, INC
144071	SCHNEIDER ELECTRIC USA, INC.
144387	BANK OF AMERICA CORPORATION
144737	DIAGEO NORTH AMERICA, INC.
147417	THE J PAUL GETTY TRUST
158000	CITIGROUP
16138034	SRF PERSONNEL INC
165046	LOOMIS
167404	UNITED STATES CONFERENCE OF CATHOLIC BISHOPS
168504	UNITEDHEALTH GROUP, INC.
169076	CommScope
169092	JANUS HENDERSON INVESTORS
169460	AUTODESK, INC.
169617	J&B IMPORTERS
170160	CROWLEY MARITIME CORPORATION
175396	NEW YORK UNIVERSITY
176363	GENERAL REINSURANCE CORPORATION
177704	CORPORATION FOR SUPPORTIVE HOUSING
181137	JAMES H COHEN & SONS INC
182019	MORGAN STANLEY
182232	SHELL OIL COMPANY
18224	MEDICA PASSPORT FFS
182557	KAISER ALUMINUM FABRICATED PRODUCTS
182563	NIKE INC
182569	PARSONS CORPORATION
183313	FOOT LOCKER
183644	PFIZER INC
183842	UNION PACIFIC
183920	EDWARD JONES PREMIUM HEALTH SECURITY PLAN
184094	PITNEY BOWES INC
184109	GENUINE PARTS COMPANY
184246	WSP USA
184308	MAERSK INC.
184514	TRINET HR IV LLC
184961	THE LINDE GROUP
185002	TARGET
185156	SCHENKER INC
186344	AMERICAN FINANCIAL GROUP
186359	US BANK
187383	WILLIAMS
188331	SEQUA CORPORATION
188335	CBIZ
188702	LORD, ABBETT & CO. LLC
189416	JP MORGAN CHASE CO
189897	GAP INC
19001	UHC DENTAL BENEFITS
190478	ZURICH
191690	PEPSICO,INC.
191694	YUM OR YUM BRAND
191698	BRISTOL-MYERS SQUIBB
192086	CENTURY LINK
192343	CENTERPOINT ENERGY INCORPORATED
192972	UNIVISION COMMUNICATIONS INC
192988	THE TURNER CORPORATION
193261	MONSANTO
193266	NEW YORK POWER AUTHORITY
193382	AMERICAN CHEMICAL SOCIETY
193843	METLIFE
194422	AMERICAN AIRLINES
194714	STOROPACK, INC.
19591	UNITEDHEALTHCARE ASSISTEDLIVING PLAN
196163	PURCELL TIRE & RUBBER COMPANY
196484	PRINCETON HEALTH PLAN
196819	PROCTOR & GAMBLE COMPANY
197512	THE PORT AUTHORITY OF NY & NJ
199357	CORT BUSINESS SERVICES
199409	SOUTHWEST AIRLINES CO
199574	SCHOLASTIC INC.
199637	TIFFANY & CO.
199947	AMERICAN GREETINGS
1F1517	REGIONAL INSURANCE SVCS CO LLC
1F1840	GARRISON INDUSTRIAL SERVICES
1F2243	KEHOE-FRANCE SCHOOLS
1F2677	TOWN OF BERWICK
1F4019	GEORGE J. IGEL & CO. INC
1F4145	EWING POOL & SPA
1F4445	DOMINATE LOGISTICS
1F5747	INDUSTRIAL PARTS SPECIALTIES
1F5752	INDUSTRIAL PARTS SPECIALTIES
1F5910	PHARMASAFE INDUSTRIAL SERVICES
1F6893	BAYOU MANAGEMENT GROUP LLC
1F7269	NOHSC MANAGEMENT
1F9198	EAGLE LA FEDERAL CREDIT UNION
1H1549	PIONEER COMFORT SYSTEMS
1H2989	OXFAM AMERICA
1U0675	LTS LLC
1U4970	DPROINDUCA USA LIMITED.
1U4972	DIPROINDUCA USA LIMITED.
1U5342	MECHANICAL GALV-PLATING CORP
1U5669	NEIGHBORHOOD HOUSINGSERVICES
1U5685	B&W ENERGY SERVICES INC
1U8645	0E1BDCH170S ADP TOTALSOURCE
1U9140	LTS LLC
1U9932	PARROTT IMPLEMENT CO
1V0001	ANKOR E&P HOLDINGS CORP
1W0047	DIESEL FUELMASTERS
1W0248	BOBCAT HEAVY CIVIL
1W0252	BOBCAT HEAVY CIVIL
1W0418	AJS PLUMBING SERVICE LLC
1W1880	GULF STATES SCIENTIFIC
1W2675	UNITED APPAREL LIQUIDATORS INC
1W3404	ASCEND MEDICAL STAFFING
1W3840	A BETTER WAY HEALTHCARE
1W4107	CRAWFORD MECHANICAL SERVICES
1W4457	CITY OF YOUNGSVILLE
1W4814	UNIVERSAL URETHANE PROD
1W5884	CAMELOT SERVICES INC
1W5974	ADP TOTALSOURCE
1W5975	RH7BCPK175S ADP TOTALSOURCE
1W5976	RH7BCPO175S ADP TOTALSOURCE
1W7225	JC SNIDER CONSTRUCTION
1W8371	RARITY SOLUTIONS
1W8483	TREXTEL LLC
1W9005	CAREPOINTE COMPANIONS
1X0439	SURF SUBSEA
1X1006	BROOKSTON ENERGY INC
1X1354	CSI POWERLINE
1X1356	CSI POWERLINE
1X2259	GREAT RIVER CHEVY GMC NISSAN
1X3438	ICNA RELIEF USA PROGRAMS
1X6173	VINEYARD CHURCH OF LAFAYETTE
1X6237	BRECHTEL HOSPITALITY
1X6238	BRECHTEL HOSPITALITY
1X6256	DELTA MEDICAL GROUP
1X6439	ELITE HOME REHAB
1X7009	JABB PLASTICS
1X7445	AJOBCPA162S ADP TOTALSOURCE
1X7977	110 TITLE LLC
1X8789	VILLAGE EAST FIRE PROTECTION
1X9538	REGIS HRG
1X9772	CAPITOL OPERATING GROUP LLC
1Y0246	FIRM GROUP
1Y1057	CALLAIS & SONS, LLC
1Y1351	CMA TECHNOLOGY SOLUTIONS
1Y1433	SOUTHERN NEURO SPECIALTY
1Y2597	DON M BARRON CONTRACTOR, INC.
1Y2639	THE EARNEST CORPORATION
1Y2640	THE EARNEST CORPORATION
1Y4799	JENA BAND OF CHOCTAW INDIANS
1Y7118	SHREVEPORT TRANSIT MANAGEMENT
1Y7227	SHREVEPORT TRANSIT MANAGEMENT
1Y7827	MAP OIL TOOLS INC
1Y8050	JENA CHOCTAW GAMING COMMISSION
1Y8533	CULICCHIA NEUROLOGICAL CLINIC
1Y8564	CULICCHIA NEUROLOGICAL CLINIC
1Y8581	CULICCHIA NEUROLOGICAL CLINIC
1Y8724	CLM EQUIPMENT COMPANY, INC
1Y9844	VILLAGE OF HEBRON
1Y9899	ALLBRANDS
1Z0004	ESTIS COMPRESSION
20001	UHC DUAL COMPLETE
200228	CADENCE DESIGN SYSTEMS INC
200636	LORILLARD, LLC
201057	RAYTHEON COMPANY
202495	KAO AMERICA INC.
202970	THE YMCA
203213	OZARK MOTOR LINES, INC.
203922	GOLDMAN SACHS
204590	AUSTIN RADIOLOGICAL ASSOCIATION MSO LLC
204781	CORNING INCORPORATED
209465	HSA VALUE
209839	HKS INC
209915	WILLIAMS-SONOMA INC
213514	TRANSAMERICA
213902	CISCO SYSTEMS, INC
214835	REGUS MANAGEMENT GROUP LLC
215438	JETBLUE AIRWAYS
215825	AMERICAN EXPRESS
215930	FIRST DATA
216280	VOYA FINANCIAL
216753	POS PLAN
217324	LITTLER MENDELSON, PC
217725	GENERAL DYNAMICS
218640	NYU SCHOOL OF MED
220238	AFEX INTERNATIONAL , INC.
221775	UPS
222244	T-MOBILE USA, INC
225497	THE CLOROX COMPANY
226310	DELTA
226497	RICOH AMERICAS CORPORATION
227037	HP INCORPORATED
227076	ARAMARK UNIFORM SERVICES
227079	WHOLE FOODS MARKET
227475	SABRE INC
227704	CONCENTRIX CORPORATION
227943	FREEPORT-MCMORAN
228081	JDA SOFTWARE, INC.
228222	DELOITTE
228485	ORACLE
228594	ALTICE USA
228599	LENDLEASE
228604	MILLERCOORS LLC
228680	BEAM SUNTORY
228733	COMPASS GROUP NORTHAMERICA
228776	BALL
229050	CENTURYLINK
229556	SHELL OIL COMPANY
229610	HOME MORTGAGE ALLIANCE, LLC
229670	COLLIN COUNTY
229994	DTCC
230093	BARNES & NOBLE INC
234391	TRAVIS COUNTY ESD 2
236403	TTI INCORPORATED INC
237764	R+ L CARRIERS, INC.
242359	AON EXCHANGE
242447	S&P GLOBAL INC.
242480	MCDERMOTT
247848	CHEVRON/CHEVRON MEDICAL OPTION
251135	COUNTY OF SAN DIEGO
255900	HOOT OWL CORPORATION
260915	HEATLHCARE OUTSOURCING NETWORK
271000	PRECISION DRYING SERVICES INC
276364	EURECAT US INC
278503	QUINTEL - MC, INC.
287635	USA FEEDYARD LP
290834	ARABIE TRUCKING SERVICES, LLC
291357	BRADLEY BRICK COMPANY
291402	KENJABRUCH AG & EQUIPMENT, IN
291606	IMPASTATOS RESTAURANT
291901	LAURICELLA LAND COMPANY LLC
292199	VAN OIL COMPLETION SYSTEMS
292448	BALESTRAS IGA FOODLINER INC
296008	FLEUR DE LIS DENTAL CARE
296550	TOWN OF PLAIN DEALING
2F2146	DOUBLE J WATER SERVICES LLC
2F2350	BRYCE TRANSPORT INC
2F3368	S&W WHOLESALE FOODS
2F4913	LOUISIANA COMPANIES
2F7087	LESONCHEVROLETCO INC
2F7109	LESONCHEVROLETCO INC
2F7307	THE HOSPICE OF BATON ROUGE
2F7920	SKY LIN SERVICES, LLC
2F8156	PEERLESS SAW COMPANY
2F8305	PROFESSIONAL FAB AND MACHINE
2F8331	CITY OF GALION
2F8345	CITY OF GALION
2F8350	CITY OF GALION
2F9043	PRAIRIE CONTRACTORS INC
2F9062	THE BETA GROUP
2F9793	BENT MARINE LLC
2F9971	CAJUN CUTTERS LLC
2G4866	ADOBE MACHINERY GROUP
2K1131	MCDANIEL CONTROLS INC
2M5112	CRANFORD EQUPIPMENT CO INC
2P3707	LATTER AND BLUM
2U0599	WEBSTER COMMUNITY SERVICES
2U3588	GILLETTE NURSING HOME
2U4877	AFFILIATED RESOURCE GROUP
2U5444	A&L SANDBLASTING AND PAINTING
2U6511	BULLARD COMPANY
2U8578	RIVER OAK DENTAL
2U9011	OHIO UNIVERSITY CREDIT UNION
2W1546	CITY OF PORT ALLEN
2W1564	CITY OF PORT ALLEN
2W1567	CITY OF PORT ALLEN
2W1624	WTS USA
2W1655	EAST COAST FREIGHTWAYS, INC.
2W2329	FREUND FREEZE & ARNOLD
2W2341	FREUND FREEZE & ARNOLD
2W5928	OHIO NURSES ASSOCIATION
2W6216	TRINITY INDUSTRIAL SERVICES
2W6566	ASSURE NEUROMONITORING
2W6620	EL CHICO RESTAURANT OF AR
2W6758	RADIO HOLLAND USA INC
2W7070	MID-GULF SHIPPING COMPANY INC
2W7147	CENTRAL OHIO SURGICAL ASSOC
2W7485	STATE CREST CARPET & FLOORING
2W8278	JZ1BDHK1S06 ADP TOTALSOURCE
2W8953	D3 SURVEY
2X1413	HAND CONSTRUCTION
2X1919	A&M RESTAURANT OPERATIONS
2X3483	DIETZE & LOGA SPINE SPECIALIST
2X4147	QRC VALVE DISTRIBUTORS LLC
2X4583	LAW OFFICE OF JOHN REDMANN
2X5219	WULCO INC
2X5283	VAUGHN ENERGY SERVICES INC
2X5596	SMART HEALTH CARE
2X7271	SONARWIRE GLOBAL LLC
2X7698	DIVERSIFIED CONSTRUCTION
2X9042	ACU-SERVE CORP
2X9341	MCINNIS INSURANCE AGENCY INC
2Y0479	ELECTRONIC BUSINESS SYSTEMS
2Y0744	ROWC ENERGY SERVICES
2Y1107	KOMAR INDUSTRIES INC
2Y1634	NEIGHBORS LLC
2Y1758	FTN ASSOCIATES LTD
2Y2260	VIVACE CORPORATION
2Y2847	ADP TOTALSOURCE
2Y2940	OCI3BCXF175S ADP TOTALSOURCE
2Y3147	LOGISTICS MANAGEMENT RESOURCES
2Y3156	ARKEL INTERNATIONAL
2Y5673	SAMMY'S, LLC
2Y5738	SAMMY'S, LLC
2Y5744	SAMMY'S LLC
2Y7353	CHECKERBOARD RESTAURANTS
2Y7361	ALWAYS BEST CARE BATON ROUGE
2Y7362	ALWAYS BEST CARE-BATON ROUGE
2Y8193	MIKE BRUNOS HARLEY DAVIDSON
2Y9514	EASTWOOD CHILDCARE CENTER
2Y9604	JET CONCRETE SERVICES LLC
2Y9747	ACCESS SCIENCES CORPORATION
2Y9749	ACCESS SCIENCES CORPORATION
301000	VERIZON COMMUNICATIONS INC
304000	GE HEALTH BENEFITS
305000	GE PLAN FOR HEALTH FOR RETIREES
306289	ZIROUS INC SEARCH NETWORK LTD
324784	TWIN CITY TRANSPORTATION
326549	ASSOCIATED  WATERPROOFING INC
328845	RIDGEFIELD ANIMAL HOSPITAL INC
328846	E J HALVERSON & ASSOCIATES
332454	PREMIER HEALTH CONSULTANTS LLC
332768	CENTERLINE CAR RENTALS INC
333000	NESTLE
336341	AIRLINE CAR RENTAL
339180	MANNING ARCHITECTS, APAC
350213	PPT INC
357531	TERREBONNE INSURANCE AGENCY
357583	HERITAGE ELECTRICAL CO INC
357604	WESTSIDE SPECIALITY INC DBA MET
357621	THE BERGER COMPANY, LLC
367886	PEAK RELIABILITY
368169	GB PROTECT
368305	F. BAHAM
370829	AIR CHARTER TEAM
375235	POSADO'S CAFÉ, INC.
375855	ACADIA PARISH LIBRARY
379509	SCHRIEVER CONCRETE CO INC
379525	BAYOU SIGN COMPANY
379535	CBD DOCUSOURCE INC
38000	AARP MEDICARE COMPLETE
38010	UNITEDHEALTHCARE NURSING HOME PLAN
38068	AARP MEDICARE COMPLETE
383251	BILL JOHNSON EQ CO.
384574	SOUTHERN OILFIELD SERVICES
388268	THERMO DEVELOPMENT, INC.
389674	TROPIC CAR WASH
390498	TOWN OF GRAMERCY
391720	LOU-CON INC
396088	CHANNEL PARITY INC
3F0228	BOAK & SONS INC.
3F0399	HIGH LIFTER PRODUCTS
3F0731	EAGLE ENERGY SERVICES LLC
3F1255	PAC HOUSING LLC
3F1427	INTENSE WIRELINE SOLUTIONS
3F1671	INNER PARISH SECURITY CORP
3F1769	INNER PARISH SECURITY CORP
3F3396	CAJUN WELL SERVICE INC
3F3419	UEA-BUILDING MATERIAL SPEC
3F3425	UEA-BUILDING MATERIAL SPEC
3F3473	LYONS SPECIALTY
3F3498	LYONS SPECIALTY
3F4608	CENTRAL OIL & SUPPLY
3F4614	CENTRAL OIL & SUPPLY
3F5207	ATI/WESTPRO PAYROLL SERVICES
3F5525	NANOSTAR INC
3F7226	C4Y3BCPT167S ADP TOTALSOURCE
3F8059	STONE CLINICAL LABORATORIS
3F9561	OYO HOTELS LLC
3F9676	PRECISION PIPELINE
3G1223	WAGNER OIL COMPANY
3H6859	CJ TECH SERVICES, LLC
3J3613	PRIME HORIZONTAL
3J5287	PERFORMANCE WELLHEAD & FRAC
3M1243	RUFFIN & ASSOCIATES
3P0127	DWS
3P0604	CRAFTSMEN CONTRACTORS, LLC
3S0441	COMET INDUSTRIES
3S3113	PURE WATER TECHNOLOGY LLC
3S7206	DESIGNS DIRECT LLC
3S8586	HARLAN GRAPHIC SERVICES
3U0785	LA TRUCK STOP & GAMING EMP
3U3586	STAND ENERGY CORPORATION
3U3603	SYDNEY ASSET MANAGEMENT LLC
3U5771	MORRIS P HEBERT INC
3U5939	S&DOFMISSOURI
3U6332	EBERLINE ANALYTICAL CORP
3U6618	BRADY WARE & SCHOENFELD
3U6624	BRADY WARE & SCHOENFELD
3U6874	TRGAH
3U8129	RESOLUTION
3U8303	KALIBRATE
3U8764	COMPLETE STAFFING LLC
3U8765	COMPLETE STAFFING LLC
3U9417	PALADIN PROTECTIVE SYSTEMS
3U9787	CHARGER COMPANIES, LLC.
3U9958	AGR JBRROWN INC
3W0396	REAL ART DESIGN GROUP INC
3W2694	VERICORE LLC
3W3209	0K7BFBX1S25 ADP TOTALSOURCE
3W4342	HATFIELD AND COMPANY INC
3W4880	TIMBERLINE HOMES INC
3W4884	LABWORKS LLC
3W7404	TABLEROCK LAND SERVICES, LLC
3W7560	VIATOR WEALTH MANAGEMENT GROUP
3W7624	SAFEPOINT MGA
3W7815	OHIO STATE MEDICAL ASSOC
3X0109	HORNET SERVICE CO
3X1127	MELE PRINTING
3X1145	MELE PRINTING
3X2001	S16BCYR1S06 ADP TOTALSOURCE
3X2414	URBAN OIL & GAS GROUP LLC
3X2481	FLEAUX SOLUTIONS LLC
3X2590	FW-BCYN1S00 ADP TOTALSOURCE
3X2628	HAYNESVILLE SWAB LINE LLC
3X2681	ELITE SAND AND AGGRGATE LLC
3X4455	ST LANDRY EMS
3X4704	ALLFAX SPECIALTIES, INC.
3X6127	ARABIE TRUCKING SERVICES LLC
3X6267	NOLA HOTEL GROUP
3X6294	BOBB AUTOMOTIVE
3X7949	A/C SUPPLY INC
3X8582	BELL & BLAIRE LLC
3X8946	CLIN EDGE LLC
3X8981	GATOR VALVE
3X9018	ROYAL ENGINEERS & CONSULTANTS
3X9876	77NBCOZ1S00 ADP TOTALSOURCE
3Y1289	MAESTRI MURRELL PROPERTY MGT
3Y1718	QDI3BCPF165S ADP TOTALSOURCE
3Y1719	QDI3BGBH165S ADP TOTALSOURCE
3Y1875	AURGROUP FINANCIAL CREDIT UNION
3Y2148	GILLEYS HEATING & COOLING
3Y2669	PARAGON SALONS INC
3Y3799	STANDARD CRANE & HOIST, LLC
3Y3805	STANDARD CRANE & HOIST, LLC
3Y3959	BBC LAWNCARE OF JACKSON
3Y4827	SCHONBERG CARE
3Y5172	THE WELLNESS CORNER
3Y5175	THE WELLNESS CORNER
3Y5697	MORRISON OILFIELD SERVICES
3Y5965	YMCA OF NWLA
3Y8954	A/C SUPPLY INC
3Y9825	EYE CARE & COSMETIC CENTER LLC
401010	IBM
405588	TECHNICAL GLASS PRODUCTS
407481	UNCLE SAM PLANTING CO., INC
4101394	MILWAUKEE BREWERS BASEBALL CLUB
410202	CHILDRENS MEDICAL CENTER
413394	LATTER AND BLUM
418561	CERES CONSULTING LLC
422146	FANGUY BROTHERS
42801	UNITEDHEALTHCARE ASSISTEDLIVING PLAN
430814	THE MELTZER GROUP, PC
431721	SQUARE ASSOCIATES CONSTR.
433955	LULUGISTICS LLC
454242	TOWN OF FRANKLINTON
457609	EKMAN & CO INC
458076	NATIONAL GENERAL INSURANCE
458725	NORTHLAKE ANESTHESIOLOGISTS
469116	ORCHARD SECURITIES, LLC
478273	SIMPSON SOD
485203	JTD SERVICES INC.
494483	RELIABLE ENGINE SERVICE
498398	ENERCHEM ACCESS LTD.
498884	R&R RIG SERVICES INC
4F3787	JP OIL HOLDINGS, LLC
4F3835	MINT DENTAL WORKS
4F5914	TURBO SQUID INC
4F5919	TURBO SQUID INC
4F8042	DELTA MACHINE & IRONWORKS LLC
4F8502	BLANCHARD AND COMPANY, INC
4F8539	MR. ROOTER PLUMBING CORP
4F9885	JESS HOWARD ELECTRIC COMPANY
4H1503	COASTAL CONSERVATIONASSOCIATION
4H1504	COASTAL CONSERVATION ASSN
4H1637	FREDERICK ELECTRIC
4H2483	JESUITS CENTRAL/ SOUTHERN PROV
4H2597	SYSTEM SCALE CORPORATION
4H5754	LIPCA, INC
4K3197	HORIZON AG, LLC
4M2262	REGIONAL LOAN CORP
4M4775	BATON ROUGE COUNTRY CLUB
4M7903	ASSOCIATED THERAPEUTIC SVCS
4N8482	COURTESY AUTOMOTIVE GROUP INC
4N9966	DEANIES SEAFOOD
4N9967	DEANIES SEAFOOD
4P1424	CAJUN MOSQUITO CONTROL
4P2762	LOUISIANA CREDIT UNION LEAGUE
4P5849	G&D MACHINE SHOP INC
4P9196	LENAIRE INC
4P9253	ROCKIN D MARINE SERVICES
4R4844	LOUISIANA WHOLESALE FLORISTS
4S1253	LFS GLASS&GLAZING LLC
4S2973	BALLARDUTILITYCONSTRUCTIONINC
4S3551	TURN RIGHT TOOLS LLC
4S4569	HKT TELESERVICES (US) INC.
4S6790	J WIRE INC
4U0242	FORT TRANSFER
4U0762	BAKER SERVICES
4U1598	ROOSTERS INC
4U2176	AWF
4U2571	SURGICAL ANESTHESIA SERVICES
4U2972	7NT
4U3461	PENN-CARE INC
4U3820	DOWDEN & SMITH LLC
4U5649	DRUND
4U6579	QUALITY PROCESS SERVICE LLC
4U6821	QUALITY PROCESS SERVICE LLC
4U9079	WORDEN TECH SOLUTIONS
4U9186	AMERICAN PHONE SYSTEMS
4W0946	CCI- JOHNSTONE SUPPLY
4W1160	RD JONES EXCVATING
4W2577	ADP TOTALSOURCE
4W2974	TRI MECH INDUSTRIAL, LLC
4W5199	UNION SERVICES AND MAINTENANCE
4W5341	AEROBIOTIX INC
4W7341	LATX
4X0683	PETSTAR ANIMAL CARE
4X1045	CHERAMIE MARINE
4X1046	CHERAMIE MARINE
4X1648	MASLONKA POWERLINE SERVICES
4X2119	DEVILLIER
4X2284	CHILLCO, INC.
4X2418	CHILLCO, INC.
4X2475	ADP TOTALSOURCE
4X2820	A&B GROUP
4X2898	EWC STAFFING
4X2991	TECH-WAY IND INC
4X3271	HELPING HANDS PEDIATRIC DAY
4X3646	GULF COAST OFFICE PRODUCTS
4X3648	GULF COAST OFFICE PRODUCTS
4X3699	YWRBCOY1S00 ADP TOTALSOURCE
4X3961	MM COVINGTON LLC
4X3984	LAFAYETTE GARDENS
4X4188	ARCO BUILDERS INC
4X4426	LEEBOS STORES INC
4X4776	TRI-STATE INDUSTRIES INC
4X4904	THOMAS SERVICES
4X4948	DELTA CONTROLS
4X5065	COMIT DEVELOPERS LLC
4X5211	BLUEBIRD WIRELESS BROADBAND
4X5541	ACADIANA FAMILY PHYSICIANS
4X5542	ACADIANA FAMILY PHYSICIANS
4X6100	THI CONTRACTORS, LLC
4X6131	OAK POINT FRESH MARKET
4Y0098	POWER PROCESS & INDUSTRIAL
4Y0212	NORTHSHORE INTERVEN PAIN MGMT
4Y0312	BARKER MOTORS
4Y0358	AUDIBEL HEARING HEALTHCARE
4Y0359	AUDIBEL HEARING HEALTHCARE
4Y0449	BARKER AUTOMOTIVE
4Y0450	BARKER AUTOMOTIVE
4Y0770	VOELKEL MCWILLIAMS CONST
4Y1128	HIGHWAY 44 PAINT & BODY LLC
4Y1864	SIRIUS TECHNOLOGIES LLC
4Y2785	LOOPER GOODWINE
4Y4850	BENEFIT DATA SERVICES LLC
4Y4855	LOUISIANA STATE BAR ASSOCIATION
4Y4856	LOUSIANA STATE BAR ASSOCIATION
4Y4858	LOUISIANA STATE BAR ASSOCIATION
4Y4974	CENMAC
4Y4975	CENMAC
4Y5530	PROGRESS MACHINE INC
4Y5692	EVANGELINE PARISH POLICE JURY
4Y6146	GULF COAST COMPANIES
4Y6338	REGIONAL MECHANICAL SERVICES
4Y7546	BRANTON TOOLS
4Y7688	LOUISIANA PAIN CARE LLC
4Y7693	LOUISIANA PAIN CARE LLC
4Y7746	LOUISIANA PAIN CARE LLC
4Y9070	LOUISIANA CONTAINER
4Y9214	FORCE CHEM TECH
4Y9493	HPS OIL & GAS
4Y9637	QUALITY PROCESS SERVICE LLC
4Y9673	AMESBURY MANAGEMENT LLC
4Y9886	YOUTH OASIS
501118	HMT ASSOCIATES INC.
503777	AT&T MEDICAL PROGRAM NETWORK
505079	CREEDENCE HOLDINGS LLC
505699	OCULUS INC.
510205	DPB INDUSTRIAL INC
512881	STERLING GRAPHICS
513332	MICHEL H CLAUDET LLC
517000	NOKIA
517124	INTEGRA TECHNOLOGIES
517548	NIPPON KAIJI KYOKAI
518961	COMPUTER SALES & SERVICE, INC
519782	UNITED APPAREL LIQUIDATORS INC
520000	NETRUSH.COM
526040	GALLIANO WASTE
526184	COMPLETE NETWORK MANAGEMENT
530292	T R E C
532575	FORSHAGS DRUG STORE
532674	INTERNATIONAL ROAD DYNAMICS CO
533136	A.B., PROPERTY SERVICES
534022	DAON INC
535305	KID GLOVES
536294	NEBO AGENCT, LLC
537462	SPARTAN SOLUTIONS, INC.
540162	ST CHARLES PRINTING
542511	BLUE RIDGE NETWORKS
545089	GAS PROCCESSORS INC
545515	EZ2 TECHNOLOGIES
546017	EVOLUTION MARINE
546552	CHEMSTATION OF OREGON
546765	NETREVELANCE
548003	RENT A NERD
550312	DELTA BOLT LLC
553819	GREENWORKS PC
553932	SALEM HARLEY-DAVIDSON
554376	CEDERSOURCE MFG, INC
554741	VISION OIL, INC.
557091	A TO Z WINEWORKS LLC
557112	M&R RESOURCES, LLC
557137	FAYE JUDSON SALON
557559	NAPA NATIONAL HEALTH PLAN
557845	BRADLEY BLEWSTER
558803	LAPCHI, LLC
558942	COLUMBIAKNIT
560796	ACLAT INC.
562037	ACLAT INC.
564392	M & B CONSULTANTS, LLC
565322	TERRACE TOWER USA
566164	BUSINESS VALUATION RESOURCES
566255	NTSI
571460	MK UNIVERSAL LLC
574744	TECHNOLOGY ASSOCIATES, INC.
577038	TALON INDUSTRIES, INC.
579538	BONEAFIDE ORTHOPAEDICS, INC.
579768	STATISTICAL RESOURCES INC.
583441	A WORKSAFE SERVICE, INC.
583975	CAPITAL PAWN
586584	E3 ELECTRICAL INC
586908	JAB, INC.
587116	AAI ENGINEERING
587755	PREMIER NORTHWEST INSURANCE
590916	NISHKIAN DEAN
592755	INDEPENDENCE NORTHWEST
593010	JAYP. MALMQUIST, DMD
593683	PREMIER EMPLOYEE SOLUTIONS
594701	ILIOS LIGHTING
598135	EMPOWER HEALTHCARE CORP
598254	THE ALLEN GROUP PC
598376	WESTWIND HELICOPTERS, INC.
599103	HOLST ARCHITECTURE INC
5F2620	EBNER FURNACES INC.
5F2836	ST GABRIEL HEALTH CLINIC
5F2844	EVANGELINE PARISH POLICE JURY
5F3683	CHEROKEE CAPITAL
5F3837	PRIME TIME FAMILY READING
5F5089	CITIZENS SAVINGS BANK
5F5329	LOUISIANA KEY ACADEMY
5F5378	G&J LAND & MARINE FOOD DIST
5F5743	DELTA MARINE & ENVIRONMENTAL
5F6012	MARK DODGE CHRYSLER JEEP LLC
5F6019	MARK DODGE CHRYSLER JEEP LLC
5G0585	FARMER LUMPE + MCCLELAND LLC
5J1156	MONDO
5J1158	MONDO
5J6549	TACTICAL OILFIELD PRODUCTS
5K3986	KINGS TELEMESSAGING
5K6957	MARKETING CREATORS INC
5M4840	CORAL MARINE SERVICES LLC
5P0362	SKY PILOTS LLC
5P0689	APPROACH ENVIROMENTAL
5P1852	BRANTON TOOLS
5P4483	LEXON CORPORATION
5P4688	SELECT BUILDING SYSTEMS
5P7422	JESUS IS LORD PLUMBING CO
5P7918	ADVANCED CIVIL DESIGN INC.
5P8366	AMPF INC
5P9482	ROAD HOME CORPORATION
5R5550	EXCELTH INC
5S0542	BULLDOG CHEMICALS LLC
5S0697	RETINA ASSOCIATES OF CLEVELAND
5S2938	EMERGENCY MEDICAL TRANSPORT
5U2536	FLUID CONCEPTS INC.
5U2548	CTC INC
5U2880	HEALTHCHOICE ONE
5U3087	QUALITY PROCESS SERVICE LLC
5U3306	WEN ALEX INC
5U3334	DEMEX INTERNATIONAL INC
5U3588	SHINN BROTHERS INC.
5U5279	DEFABCO INC
5U5488	ROSS DOWNING CHEVROLET INC
5U5564	UNICON INTERNATIONAL
5U5676	EL CHICO RESTAURANT OF AR
5U6261	PAT WILLIAMS CONSTRUCTION
5U9151	EVFBCOY 188S ADP TOTALSOURCE
5W0898	BAYOU DESIARD COUNTRY CLUB
5W0900	BAYOU DESIARD COUNTRY CLUB
5W3802	HMC FARMS LLC
5W3864	R.L. FENDER
5W5600	PUMP DOWN SPECIALIST, LLC
5W5674	IMAGING SYSTEM TECHNOLOGY
5W6744	LIVERY
5W7739	PREFERRED WIRELESS LLC
5W8621	CM COMBS CONSTRUCTION
